trade_date,code,name,close,pct_chg,amount,turnover_rate,body_abs,prev_body_abs,body_wins_prev,volume_wins_prev,bullish_dual_win,bearish_dual_win,bullish_reversal_dual_win,bullish_continuation_dual_win,bearish_reversal_dual_win,bearish_continuation_dual_win,fire_k,fire_k_dual_win,fire_k_volume_expanded,attack_k,days_since_attack,retains_attack_close,center_not_falling_5d,volume_contracting_5d,range_contracting_5d,pre_ignition_window,ret_5d,prior_ret_5d,delta_net_displacement_5d,ret_10d,path_efficiency_5d,prior_path_efficiency_5d,delta_path_efficiency_5d,path_efficiency_10d,volume_intensity_5d,prior_volume_intensity_5d,delta_volume_intensity_5d,vp_conversion_efficiency_5d,prior_vp_conversion_efficiency_5d,delta_vp_conversion_efficiency_5d,near_or_breaks_20d_high,price_efficiency_improving,quiet_rising_efficiency,scan_score
2026-09-02,600500,中化国际,5.59,0.0,848874840.0,4.17258,0.019999999999999574,0.10000000000000053,False,True,False,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.050751879699248104,0.017208413001912115,0.03354346669733599,0.06883365200764802,0.6138952491738313,0.10821046042381834,0.505684788750013,0.28479062687591833,0.7923390413905766,1.1157854577455313,-0.32344641635495464,0.06405323611238084,0.015422689803362455,0.048630546309018384,True,True,False,9
2026-09-02,301209,联合化学,59.18,-0.253,157192523.0,1.96864,0.18999999999999773,0.1700000000000017,True,True,False,True,False,False,False,True,False,False,False,False,4.0,True,True,True,True,True,0.05321231535860482,-0.05068423720223014,0.10389655256083496,-0.00016894745734075123,0.613439000220351,-0.6987831542050262,1.3122221544253772,-0.0010607186771906844,0.591450695178721,0.7354635904542488,-0.14401289527552785,0.08996914838780509,-0.06891467893186355,0.15888382731966866,False,True,False,9
2026-09-02,301348,蓝箭电子,21.51,-0.876,106261633.0,2.55562,0.07000000000000028,0.05000000000000071,True,False,False,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.046715328467153316,-0.012019230769230727,0.05873455923638404,0.034134615384615374,0.4768570574917293,-0.26252760899589306,0.7393846664876224,0.237461850057109,0.7277011423711263,0.5815364408489098,0.1461647015222165,0.06419576079671534,-0.020668061233936445,0.08486382203065178,False,True,False,9
2026-09-02,920006,晟楠科技,22.21,29.959,259413132.0,26.06806,5.150000000000002,1.2899999999999991,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.469887491727333,-0.06381660470879813,0.5337040964361311,0.37608426270136297,1.1024021131891122,-0.6796362380664359,1.7820383512555482,0.7230473186834379,1.783632164106495,0.5013162148457321,1.282315949260763,0.2634441681324589,-0.12729810610342246,0.39074227423588137,True,True,False,8
2026-09-02,920212,智新电子,14.1,29.954,133003702.0,19.49669,2.6099999999999994,0.8300000000000001,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.4795383001049318,0.0010504201680672232,0.4784878799368646,0.48109243697479,1.107104618940145,0.01211142861513477,1.0949931903250103,0.9253984451162364,2.5504369334682333,0.8443198403815528,1.7061170930866805,0.18802201842835908,0.001244102196618443,0.18677791623174064,True,True,False,8
2026-09-02,920748,路桥信息,32.71,21.644,219823802.0,11.23056,5.970000000000002,1.0899999999999999,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.3416735028712059,0.04411134903640246,0.29756215383480344,0.40085653104925045,0.8315301361092958,0.2858753784565458,0.54565475765275,0.7092294809244813,1.5705449015777315,1.1235688743973327,0.44697602718039886,0.21755092931629585,0.03926003117527014,0.17829089814102572,True,True,False,8
2026-09-02,920222,益坤电气,28.77,17.237,167788362.0,52.30044,4.120000000000001,0.07000000000000028,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.17861532158951254,-0.03517786561264824,0.21379318720216078,0.13715415019762833,0.8043009190956658,-0.3253867321621397,1.1296876512578056,0.4153842811306243,0.8401133628726037,0.373644465771787,0.46646889710081674,0.21260859484340577,-0.09414796373334759,0.3067565585767534,False,True,False,8
2026-09-02,920098,科隆新材,21.54,14.574,139183198.0,11.95374,2.3599999999999994,0.990000000000002,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.2968091511137869,-0.02694786174575281,0.32375701285953973,0.2618629173989455,1.0057064326324099,-0.4950370244447699,1.5007434570771798,0.7491191743205896,2.288334013295325,0.7112282200930973,1.5771057932022279,0.12970534432006525,-0.037889190817295505,0.16759453513736075,True,True,False,8
2026-09-02,301357,北方长龙,106.3,13.897,1110116142.0,17.01275,13.939999999999998,3.819999999999993,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.23820617355853235,-0.06684782608695661,0.30505399964548896,0.1554347826086957,0.9672244835393579,-0.4204022993335143,1.387626782872872,0.3835175759826355,0.9993506281581399,0.7678579274194349,0.23149270073870498,0.2383609584531506,-0.08705754502218173,0.32541850347533235,False,True,False,8
2026-09-02,688156,路德科技,22.21,12.513,236570032.0,10.54069,2.4700000000000024,0.129999999999999,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1285569105691058,0.02982731554160134,0.09872959502750445,0.1622187336473051,0.8370271414379776,0.37846150170097553,0.4585656397370021,0.6980166298252,1.385627490331921,0.806456314526038,0.579171175805883,0.09277883952656751,0.0369856556447588,0.05579318388180871,True,True,False,8
2026-09-02,920158,长江能科,9.25,12.121,101162000.0,20.65959,0.6099999999999994,0.1999999999999993,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1490683229813663,0.012578616352201255,0.13648970662916504,0.16352201257861632,0.804570795012878,0.2961792150769461,0.5083915799359319,0.7180003085435835,1.826362850442972,0.5443898370989037,1.2819730133440683,0.08162032147402186,0.02310589855834505,0.05851442291567681,True,True,False,8
2026-09-02,301189,奥尼电子,60.24,11.556,662779591.0,7.17124,7.210000000000001,0.10000000000000142,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1633835457705679,0.028809854957281944,0.13457369081328596,0.19690045698390635,0.9231918876587382,0.18012809720030445,0.7430637904584337,0.5844170283302477,1.4077292587199983,0.9420227444174192,0.46570651430257914,0.11606176738780521,0.030582971725485245,0.08547879566231997,True,True,False,8
2026-09-02,920509,同惠电子,22.27,10.631,203990266.0,11.08301,2.289999999999999,0.129999999999999,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.12873796249366443,-0.02084367245657559,0.14958163495024002,0.10521091811414407,0.7917277482353638,-0.8691905186645148,1.6609182668998788,0.5638784745858365,1.4107217702542256,0.6415151299174034,0.7692066403368222,0.09125680570624824,-0.03249131857460519,0.12374812428085342,True,True,False,8
2026-09-02,300950,德固特,19.28,10.297,190593479.0,10.34915,1.9500000000000028,0.28999999999999915,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1294669009958993,0.055006180469715726,0.07446072052618358,0.1915945611866503,0.8696054411796703,0.6078306234111248,0.2617748177685455,0.800391853006712,1.694191317047722,0.9823233555092489,0.7118679615384732,0.07641811151618154,0.05599600188799321,0.02042210962818833,True,True,False,8
2026-09-02,002514,*ST宝馨,2.27,10.194,151134508.0,12.42918,0.20000000000000018,0.18000000000000016,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.23369565217391308,0.08235294117647074,0.15134271099744234,0.33529411764705896,0.7839855605720474,0.4103656302443485,0.37361993032769886,0.6722439089936549,1.1278356790065756,0.8519987075336319,0.2758369714729436,0.20720718143954955,0.09665852829151143,0.11054865314803812,True,True,False,8
2026-09-02,600657,信达地产,3.05,10.108,363209889.0,4.36126,0.21999999999999975,0.10000000000000009,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.14232209737827706,0.04705882352941182,0.09526327384886524,0.196078431372549,0.7454931905902416,0.32086089933975015,0.4246322912504914,0.5808453596419246,1.8289443540193504,1.324759373526822,0.5041849804925285,0.07781652682078882,0.03552254429733162,0.0422939825234572,True,True,False,8
2026-09-02,002059,云南旅游,5.25,10.063,368884408.0,7.17145,0.4900000000000002,0.07999999999999918,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.14379084967320255,0.05034324942791746,0.09344760024528509,0.2013729977116705,1.0315484805072839,0.6225505022016168,0.4089979783056671,0.9142540885102989,1.8587903781028012,1.3097507341741972,0.549039643928604,0.0773572164818093,0.03843727521149974,0.03891994127030955,True,True,False,8
2026-09-02,002999,天禾股份,7.33,10.06,387163821.0,15.44229,0.6900000000000004,0.23000000000000043,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.16534181240063583,0.04833333333333334,0.1170084790673025,0.22166666666666668,0.9497175435687075,0.5891621358576223,0.3605554077110852,0.8654351819747333,1.8096876648515958,1.5061893720321715,0.3034982928194243,0.09136483361850994,0.032089811700185704,0.05927502191832424,True,True,False,8
2026-09-02,002639,雪人集团,13.27,10.033,858562000.0,10.14529,1.1600000000000001,0.13000000000000078,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.13032367972742764,0.030728709394205467,0.09959497033322218,0.16505706760316063,1.0099350689817757,0.36276160906310273,0.6471734599186729,0.7721991061084011,1.159084892688543,0.6747779082818339,0.48430698440670916,0.11243669945963727,0.04553899737537204,0.06689770208426524,True,True,False,8
2026-09-02,603778,国晟科技,10.75,10.031,837168603.0,12.55468,1.0500000000000007,0.009999999999999787,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.14973262032085577,-0.015789473684210575,0.16552209400506634,0.13157894736842102,0.5656762785817645,-0.2908399956258859,0.8565162742076504,0.4124914629195685,1.4059133706913032,0.527544406440206,0.8783689642510972,0.10650202455022573,-0.029930131930988865,0.1364321564812146,False,True,False,8
2026-09-02,002201,九鼎新材,9.22,10.024,386601794.0,7.07233,0.9199999999999999,0.05999999999999872,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.12851897184822536,0.016169154228855787,0.11234981761936957,0.14676616915422902,1.0219860560712024,0.3710027936278183,0.6509832624433841,0.8667134843161394,1.10938382164378,0.7324627782181347,0.37692104342564525,0.11584716609423609,0.0220750524254496,0.09377211366878649,True,True,False,8
2026-09-02,001278,一彬科技,18.22,10.024,61707944.0,4.14387,1.7699999999999996,0.060000000000002274,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.12123076923076925,0.03966730646193217,0.08156346276883708,0.16570697376839405,0.8496368114762951,0.5615491752383444,0.28808763623795075,0.7767837411437457,1.1248403739476516,1.0400359115322797,0.08480446241537187,0.10777597607499387,0.03814032383121322,0.06963565224378065,True,True,False,8
2026-09-02,002708,光洋股份,14.16,10.023,860937537.0,12.23067,1.2400000000000002,0.23999999999999844,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.21440823327615788,0.0866728797763281,0.12773535349982978,0.3196644920782852,0.9286072509157792,0.7538215578874133,0.17478569302836588,0.9242324113543585,1.3198353977135762,0.8591552790693737,0.46068011864420244,0.1624507371507001,0.1008815075549685,0.061569229595731606,True,True,False,8
2026-09-02,605577,龙版传媒,12.85,10.017,325715262.0,5.99835,1.0,0.27999999999999936,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.3274793388429753,-0.04536489151873779,0.3728442303617131,0.26725838264299795,1.0226566374564565,-0.4326258460141349,1.4552824834705915,0.6287196574130368,1.7060071133762242,1.3740789154584785,0.33192819791774575,0.19195660807936887,-0.03301476429656242,0.2249713723759313,True,True,False,8
2026-09-02,001366,播恩集团,14.5,10.015,121655961.0,5.39938,1.4499999999999993,0.27999999999999936,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.14443567482241515,0.00875796178343946,0.1356777130389757,0.15445859872611467,1.0325046275231202,0.06149308765020062,0.9710115398729195,0.5471230386646633,0.8419325562297052,2.0871458870816895,-1.2452133308519842,0.17155254747389603,0.004196142606823286,0.16735640486707276,True,True,False,8
2026-09-02,600589,大位科技,8.68,10.013,1364961112.0,11.04333,0.8700000000000001,0.20000000000000018,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.16510067114093951,-0.03746770025839796,0.20256837139933748,0.12144702842377253,0.7313616034835607,-0.8206229449602956,1.5519845484438564,0.4474804338070083,1.3645263907519987,0.519074696736384,0.8454516940156147,0.12099485378949068,-0.07218171198475162,0.1931765657742423,True,True,False,8
2026-09-02,002297,博云新材,20.0,10.011,1316296278.0,12.01682,2.120000000000001,0.3200000000000003,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.14810562571756591,-0.0091012514220703,0.15720687713963621,0.13765642775881703,0.7290301382795982,-0.12071282258490637,0.8497429608645045,0.4941889013689899,0.9038462602603775,0.7967217078030442,0.10712455245733332,0.1638615240548764,-0.011423375731994239,0.17528489978687062,True,True,False,8
2026-09-02,603270,金帝股份,31.77,10.007,487265091.0,22.45501,2.8900000000000006,2.120000000000001,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.15025343953656756,0.0007246376811593791,0.14952880185540818,0.15108695652173898,0.5355964757361454,0.0128344119042457,0.5227620638318997,0.44833548895041614,1.737174851659601,0.7427266999053053,0.9944481517542958,0.08649298566176208,0.000975645121215876,0.0855173405405462,True,True,False,8
2026-09-02,603595,ST东尼,30.24,10.004,142337844.0,2.11739,2.759999999999998,1.1799999999999997,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.15419847328244263,0.0007639419404124048,0.15343453134203022,0.15508021390374327,0.8101684912097888,0.01207277088557456,0.7980957203242143,0.6114981860212969,1.0654583733122387,0.7239010636434721,0.34155730966876663,0.14472500957787665,0.0010553126370161728,0.1436696969408605,True,True,False,8
2026-09-02,601606,长城军工,36.62,10.003,2140114933.0,8.20007,3.5799999999999983,1.5999999999999979,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1955599085863533,-0.007131280388979033,0.20269118897533234,0.18703403565640175,1.0590870356497304,-0.07324861035170824,1.1323356460014387,0.6632254408800872,1.0334424974661534,0.7096317058351848,0.3238107916309686,0.18923153350654437,-0.010049269685020677,0.19928080319156505,True,True,False,8
2026-09-02,603375,盛景微,43.33,10.003,148700747.0,5.57587,4.329999999999998,1.0899999999999963,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.16760980867690645,-0.008019246190858031,0.17562905486776448,0.1582464581662657,0.7186448997877483,-0.07148282339666517,0.7901277231844135,0.4581348279265215,1.2206191371643769,0.7349450569547707,0.4856740802096061,0.1373154029571265,-0.010911354685594605,0.14822675764272109,True,True,False,8
2026-09-02,605118,力鼎光电,34.44,9.997,458238171.0,3.40346,3.2799999999999976,1.5100000000000016,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.2221433640880055,-0.028610823853843614,0.2507541879418491,0.18717683557393983,0.7302873966664326,-0.8001551586850127,1.5304425553514454,0.5506127099501978,1.9635816889658324,0.621235880424458,1.3423458085413744,0.11313171503702638,-0.04605468672269112,0.1591864017597175,True,True,False,8
2026-09-02,603665,康隆达,22.56,9.995,118037570.0,3.43715,2.0599999999999987,0.25,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.11793855302279477,-0.010784313725490158,0.12872286674828493,0.10588235294117654,0.6980656169328129,-0.1391128993374364,0.8371785162702493,0.42959085056986307,1.459395047196553,1.190958664852487,0.2684363823440661,0.0808133159348119,-0.009055153670531387,0.0898684696053433,True,True,False,8
