trade_date,code,name,close,pct_chg,amount,turnover_rate,body_abs,prev_body_abs,body_wins_prev,volume_wins_prev,bullish_dual_win,bearish_dual_win,bullish_reversal_dual_win,bullish_continuation_dual_win,bearish_reversal_dual_win,bearish_continuation_dual_win,fire_k,fire_k_dual_win,fire_k_volume_expanded,attack_k,days_since_attack,retains_attack_close,center_not_falling_5d,volume_contracting_5d,range_contracting_5d,pre_ignition_window,ret_5d,prior_ret_5d,delta_net_displacement_5d,ret_10d,path_efficiency_5d,prior_path_efficiency_5d,delta_path_efficiency_5d,path_efficiency_10d,volume_intensity_5d,prior_volume_intensity_5d,delta_volume_intensity_5d,vp_conversion_efficiency_5d,prior_vp_conversion_efficiency_5d,delta_vp_conversion_efficiency_5d,near_or_breaks_20d_high,price_efficiency_improving,quiet_rising_efficiency,scan_score,effective_pre_close,pre_close_source,name_source,close_to_close_pct,board_bucket,daily_limit_pct,daily_limit_pct_source,ipo_no_limit_days,listing_trade_number,listing_age_source,price_limit_active,price_limit_active_source,market_session_number,market_session_source,adjacent_market_session,board_normalized_move,limit_up_price,limit_up_price_source,reported_limit_up_streak,reported_limit_up_streak_source,is_limit_up,is_first_limit_up,limit_up_streak,limit_up_streak_source,limit_up_sequence_status,is_one_price_limit_up,price_attack_k,days_since_price_attack,price_attack_close,last_price_attack_date,price_attack_dual_win,price_attack_volume_expanded,retains_price_attack_close,priority_score,quality_evidence_count,attack_registry,mandatory_accounting,accounting_reason,discovery_lane,mandatory_compare_seed,mandatory_reason,review_status,global_rank,priority_rank,lane_rank,first_limit_up_rank,first_seen_date,as_of_date,point_in_time_state_unknown,future_data_used,future_data_status,audit_key,report_included,report_reject_code,report_mandatory_total,report_accounting_total,report_included_total,report_mandatory_included,report_accounting_included,silent_drop_count,unrendered_mandatory_codes,unrendered_accounting_codes,permission_status,first_planned_date,first_reported_date,first_delivery_receipt_id,first_delivery_receipt_at,coverage_status,registry_expected_total,registry_accounted_total,limit_up_expected_total,limit_up_accounted_total,first_limit_expected_total,first_limit_accounted_total,streak_expected_total,streak_accounted_total,seed_expected_total,seed_accounted_total,unaccounted_registry_codes,unaccounted_limit_up_codes,unaccounted_first_limit_codes,unaccounted_streak_codes,unaccounted_seed_codes,input_coverage_status,input_total_rows,input_usable_rows,input_previous_trade_date,input_previous_total_rows,input_previous_row_ratio,history_guard_version,history_guard_mode,price_attack_age_market_sessions,price_attack_span_reviewed_suspension_count,price_attack_span_unexplained_gap_count,price_attack_span_unknown_reference_rows,price_attack_acceptance_usable,legacy_attack_age_market_sessions,legacy_attack_span_reviewed_suspension_count,legacy_attack_span_unexplained_gap_count,legacy_attack_span_unknown_reference_rows,legacy_attack_acceptance_usable,pre_ignition_semantic_usable,history_report_eligible,history_report_reject_code,history_semantic_reason_codes,history_scope_missing_bar_count,history_scope_reviewed_suspension_count,history_scope_unexplained_gap_count,history_reference_unknown_rows,history_ledger_status,history_ledger_sha256,historical_sentinels_passed,historical_sentinel_count,historical_sentinel_evidence,scan_version
2026-09-21,688800,瑞可达连接系统,69.87,0.793,638218739.0,3.15861,0.12999999999999545,0.8000000000000114,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,True,True,0.05687490546059615,0.04110236220472441,0.01577254325587174,0.1003149606299214,0.5855598326566372,0.303874724946202,0.28168510771043526,0.4316664469739091,0.7643192492930061,1.0375501962841882,-0.2732309469911821,0.0744124991136954,0.03961481801258929,0.03479768110110611,True,True,True,13,69.32,SUPPLIED,SPOT_SAME_DAY,0.7934218118869074,STAR,20.0,RULE_FALLBACK,5,1254,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.03967109059434537,83.18,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,69.59,2026-09-16,False,False,True,13,4,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,1,1,1,,2026-09-16,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|688800,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,001210,金房能源,30.16,3.288,217663409.0,5.37548,0.7899999999999991,0.6999999999999993,True,True,True,False,False,True,False,False,False,False,False,False,5.0,True,True,True,True,True,0.038567493112947604,0.026511134676564074,0.01205635843638353,0.0661010957935666,0.42028383397631486,0.10474750547286454,0.3155363285034503,0.19167462209418215,0.5967975326634856,0.9672700860088407,-0.3704725533453551,0.06462408271163973,0.02740820279675409,0.03721587991488565,True,True,False,9,29.2,SUPPLIED,SPOT_SAME_DAY,3.287671232876721,MAIN,10.0,RULE_FALLBACK,5,1249,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.3287671232876721,32.12,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,5.0,29.04,2026-09-14,False,False,True,9,4,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,2,3,2,,2026-09-08,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|001210,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-18,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,5.0,0,0,0,True,5.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,002975,博杰股份,107.53,2.546,1134255620.0,7.64582,0.5700000000000074,1.730000000000004,False,True,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,True,True,0.08070351758793981,-0.04812015689275806,0.12882367448069787,0.02869989476705248,0.7942119336120576,-0.4750958435117478,1.2693077771238053,0.14144864980853983,0.742059628623778,0.705930898015827,0.036128730607950965,0.10875610863996518,-0.06816553437172147,0.17692164301168667,True,True,False,9,104.86,SUPPLIED,SPOT_SAME_DAY,2.5462521457181087,MAIN,10.0,RULE_FALLBACK,5,1612,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.25462521457181087,115.35,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,105.42,2026-09-16,False,False,True,9,4,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,3,4,3,,2026-09-16,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|002975,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,688601,力芯微股份,62.9,1.961,204119182.0,2.44599,0.8299999999999983,1.8699999999999974,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,True,True,0.08261617900172102,-0.05513091559603189,0.13774709459775292,0.022930557814278663,0.5700963131973686,-0.32979412375655953,0.8998904369539282,0.0734756311733786,0.64900570142857,0.7746423890076336,-0.12563668757906366,0.12729653810416305,-0.0711695052818606,0.19846604338602364,False,True,False,9,61.69,SUPPLIED,SPOT_SAME_DAY,1.9614200032420204,STAR,20.0,RULE_FALLBACK,5,1272,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.09807100016210102,74.03,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,60.6,2026-09-16,False,False,True,9,3,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,4,7,6,,2026-09-16,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|688601,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,300684,中石科技,99.77,1.921,1390073986.0,6.78661,1.210000000000008,0.9099999999999966,True,False,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,True,True,0.17917503841153515,-0.18924875431199695,0.3684237927235321,-0.04398236872364891,1.0626120320073291,-0.7579516957182293,1.8205637277255584,-0.10514501088754266,0.6742269611287399,0.8373885342376933,-0.1631615731089534,0.26574884829816625,-0.22599874081662377,0.49174758911479,False,True,False,9,97.89,SUPPLIED,SPOT_SAME_DAY,1.9205230360608727,CHINEXT,20.0,RULE_FALLBACK,5,1630,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.09602615180304364,117.47,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,93.77,2026-09-16,False,False,True,9,3,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,5,8,7,,2026-09-08,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|300684,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,688379,华光新材,57.03,1.839,194224587.0,3.60449,1.009999999999998,0.020000000000003126,True,True,True,False,False,True,False,False,False,False,False,False,3.0,True,True,True,True,True,0.05611111111111122,-0.08210096889342167,0.1382120800045329,-0.0305966343702192,0.4375269077210171,-0.7236454040587417,1.1611723117797588,-0.1265888958472793,0.7123612468183126,0.7667034494628118,-0.05434220264449918,0.07876777598686854,-0.10708308271072138,0.18585085869758994,False,True,False,9,56.0,SUPPLIED,SPOT_SAME_DAY,1.83928571428571,STAR,20.0,RULE_FALLBACK,5,1478,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.0919642857142855,67.2,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,56.33,2026-09-16,False,False,True,9,3,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,6,9,8,,2026-09-16,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|688379,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,603297,永新光学,115.02,1.779,135171019.0,1.06867,2.1099999999999994,2.3100000000000023,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,True,True,0.08570889182556152,-0.022062217298993825,0.10777110912455534,0.06175574633065639,0.7013571917916066,-0.2601232272191874,0.961480419010794,0.2983098131562544,0.7875521659277844,0.7451211502460882,0.04243101568169627,0.10882947890136423,-0.029608899561779214,0.13843837846314344,True,True,False,9,113.01,SUPPLIED,SPOT_SAME_DAY,1.7786036633926194,MAIN,10.0,RULE_FALLBACK,5,1630,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.17786036633926194,124.31,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,111.73,2026-09-16,False,False,True,9,4,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,7,5,4,,2026-09-16,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|603297,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,603380,易德龙,35.2,0.199,73808651.0,1.30692,0.17999999999999972,0.8800000000000026,False,False,False,False,False,False,False,False,False,False,False,False,5.0,True,True,True,True,True,0.037735849056603765,-0.027244049326068165,0.06497989838267193,0.009463722397476504,0.4371035415728512,-0.2123876378024155,0.6494911793752667,0.04409797784943805,0.6676477226087799,0.9296229559862298,-0.2619752333774499,0.05652059878097684,-0.029306558267125797,0.08582715704810263,True,True,False,9,35.13,SUPPLIED,SPOT_SAME_DAY,0.199259891830339,MAIN,10.0,RULE_FALLBACK,5,1630,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,0.0199259891830339,38.64,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,5.0,33.92,2026-09-14,False,False,True,9,4,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,8,6,5,,2026-09-14,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|603380,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,5.0,0,0,0,True,5.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,603200,上海洗霸,39.88,-0.623,188382328.0,2.6905,0.3100000000000023,0.15000000000000568,True,False,False,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.10196186791931483,-0.10198511166253099,0.20394697958184582,-0.01042183622828774,0.7024218503933879,-0.5338449645940949,1.236266814987483,-0.03099924843056059,0.7313957443611545,0.8017348558904936,-0.07033911152933914,0.13940724799865292,-0.12720553548748392,0.2666127834861368,False,True,False,9,40.13,SUPPLIED,SPOT_SAME_DAY,-0.6229753301769225,MAIN,10.0,RULE_FALLBACK,5,1630,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,-0.06229753301769225,44.14,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,4.0,39.81,2026-09-15,False,False,True,9,3,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,9,11,10,,2026-09-15,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|603200,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-15,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,4.0,0,0,0,True,4.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-21,300192,科德教育,18.4,-0.648,256905026.0,3.04005,0.0,0.28000000000000114,False,True,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,True,True,0.04545454545454519,-0.048648648648648596,0.09410319410319379,-0.005405405405405461,0.32437627415315684,-0.6563434254608781,0.9807196996140349,-0.025229454673185832,0.6671865399790032,0.587282247632063,0.07990429234694019,0.06812869074963004,-0.08283691333222004,0.15096560408185009,False,True,False,9,18.52,SUPPLIED,SPOT_SAME_DAY,-0.6479481641468721,CHINEXT,20.0,RULE_FALLBACK,5,1630,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8730,DATABASE_MARKET_CALENDAR,True,-0.0323974082073436,22.22,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,False,3.0,18.3,2026-09-16,False,False,True,9,3,False,False,,PRE_IGNITION,True,PRE_IGNITION_WINDOW,PENDING_MANDATORY_REVIEW,10,10,9,,2026-09-16,2026-09-21,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-21|300192,True,,103,105,137,103,105,0,,,PENDING_REVIEW,2026-09-21,,,,PASS,550,550,105,105,83,83,22,22,103,103,,,,,,PASS,5553,5553,2026-09-18,5553,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,3.0,0,0,0,True,3.0,0,0,0,True,True,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
