trade_date,code,name,close,pct_chg,amount,turnover_rate,body_abs,prev_body_abs,body_wins_prev,volume_wins_prev,bullish_dual_win,bearish_dual_win,bullish_reversal_dual_win,bullish_continuation_dual_win,bearish_reversal_dual_win,bearish_continuation_dual_win,fire_k,fire_k_dual_win,fire_k_volume_expanded,attack_k,days_since_attack,retains_attack_close,center_not_falling_5d,volume_contracting_5d,range_contracting_5d,pre_ignition_window,ret_5d,prior_ret_5d,delta_net_displacement_5d,ret_10d,path_efficiency_5d,prior_path_efficiency_5d,delta_path_efficiency_5d,path_efficiency_10d,volume_intensity_5d,prior_volume_intensity_5d,delta_volume_intensity_5d,vp_conversion_efficiency_5d,prior_vp_conversion_efficiency_5d,delta_vp_conversion_efficiency_5d,near_or_breaks_20d_high,price_efficiency_improving,quiet_rising_efficiency,scan_score
2026-08-31,300749,顶固集创,25.86,3.981,122703871.0,3.04214,0.5899999999999999,0.03999999999999915,True,True,True,False,True,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.06419753086419755,-0.004098360655737654,0.0682958915199352,0.059836065573770636,0.43783057571930994,-0.029067618716141892,0.46689819443545183,0.20803828609131136,0.7457725203947783,0.9877653372747792,-0.24199281688000096,0.08608192057038289,-0.004149123785862878,0.09023104435624577,True,True,False,9
2026-08-31,600936,北投科技,5.18,2.372,339825342.0,3.97927,0.10999999999999943,0.0,True,False,False,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.1187904967602591,-0.07584830339321358,0.19463880015347268,0.03393213572854292,0.7982007150053859,-0.451667328488911,1.2498680434942968,0.10712510460951574,0.7833749378333004,0.7412860089413921,0.042088928891908295,0.15163938878210237,-0.10231989067422198,0.25395927945632435,False,True,False,9
2026-08-31,301007,德迈仕,30.08,0.1,75766962.0,1.65789,0.2799999999999976,0.379999999999999,False,False,False,False,False,False,False,False,False,False,False,False,5.0,True,True,True,True,True,0.02522154055896375,0.005827905382241871,0.01939363517672188,0.0311964346931779,0.4783109724365332,0.024800967736865513,0.4535100046996677,0.10842733322258284,0.6652526293552341,0.8117232159959882,-0.14647058664075407,0.03791272585184456,0.007179670689954339,0.030733055161890222,False,True,False,9
2026-08-31,600418,江淮汽车,20.97,-0.333,902714297.0,1.93472,0.07000000000000028,0.0,True,True,True,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.04224652087475134,-0.10855117412494464,0.15079769499969597,-0.07089056269384142,0.6093046566594266,-0.8372316281929397,1.4465362848523662,-0.3562509596629516,0.7535583959872453,0.7329783974052311,0.020579998582014203,0.05606270343442156,-0.14809600734376285,0.20415871077818443,False,True,False,9
2026-08-31,002329,皇氏集团,3.96,-0.752,192833713.0,7.57392,0.040000000000000036,0.08000000000000007,False,False,False,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.09090909090909083,-0.1674311926605505,0.25834028356964134,-0.09174311926605516,0.7544771282017484,-0.5960581269057834,1.3505352551075318,-0.22856339002965284,0.6052030818288154,1.252967939113397,-0.6477648572845816,0.1502125379705269,-0.13362767508562526,0.28384021305615215,False,True,False,9
2026-08-31,603087,甘李药业,68.93,-2.06,470523744.0,1.21776,1.019999999999996,1.1000000000000085,False,True,False,False,False,False,False,False,False,False,False,False,4.0,True,True,True,True,True,0.05284863296166198,-0.11789275127997845,0.17074138424164043,-0.07127458905955253,0.42990815367918706,-0.8323398281200844,1.2622479817992716,-0.26939762474400414,0.6654063557307536,0.9617609566234128,-0.2963546008926592,0.07942309613743209,-0.12258009692333617,0.20200319306076825,False,True,False,9
2026-08-31,920223,荣亿精密,15.83,29.967,274904421.0,23.17688,3.710000000000001,1.4000000000000004,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.42741208295761957,-0.0053811659192825045,0.43279324887690207,0.4197309417040358,0.7917188848622655,-0.043934201990104456,0.8356530868523699,0.6337132753979013,2.4380009331033303,1.0402093292269208,1.3977916038764095,0.17531251820054347,-0.0051731567561326955,0.18048567495667617,True,True,False,8
2026-08-31,920021,流金科技,8.85,29.956,587557439.0,29.39761,2.0699999999999994,0.02999999999999936,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.37209302325581395,-0.07060518731988474,0.4426982105756987,0.2752161383285301,1.0498835085350704,-0.7847668782379432,1.8346503867730135,0.6193215699782021,1.177337827924804,0.4315606067783964,0.7457772211464075,0.31604609520758503,-0.16360433786334916,0.4796504330709342,True,True,False,8
2026-08-31,301151,冠龙节能,20.74,20.023,169487559.0,5.02675,2.75,0.2699999999999996,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.27005511328842635,-0.06418338108882526,0.3342384943772516,0.18853868194842405,1.0153794268118965,-0.48492647029909314,1.5003058971109897,0.47333273475792864,1.0104646568111983,0.7373635816196095,0.2731010751915889,0.267258346413283,-0.08704441430080843,0.35430276071409145,True,True,False,8
2026-08-31,300364,中文在线,27.28,20.018,3641103276.0,21.6385,4.16,0.2699999999999996,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.22496632240682546,-0.11345541401273895,0.3384217364195644,0.08598726114649691,0.7572069939913878,-0.7456649997212879,1.5028719937126755,0.1914003160755863,0.9784026964744029,0.5079197024762468,0.4704829939981561,0.22993223875759325,-0.22337273679208133,0.4533049755496746,True,True,False,8
2026-08-31,301218,华是科技,58.14,20.0,940600133.0,24.16545,8.64,2.470000000000006,True,True,True,False,False,True,False,False,True,True,False,True,0.0,True,True,False,False,False,0.28770764119601333,0.010971786833855912,0.2767358543621574,0.30183609493954333,0.8088090443328301,0.04183170059575844,0.7669773437370716,0.48840660740342445,1.4849308500152496,0.9803594790511964,0.5045713709640532,0.1937515414896651,0.011191595601722074,0.18255994588794305,True,True,False,8
